"Date";"Latitude";"Longitude";"Type";"Depth";"Magnitude"
"1993";20,912;121,282;"Earthquake";12;6,1
"1993";13,693;123,035;"Earthquake";21,9;5,6
"1993";0,317;125,939;"Earthquake";23;5,9
"1993";0,344;125,925;"Earthquake";33;5,9
"1994";49,721;-126,768;"Earthquake";19,4;5,7
"1994";36,028;100,104;"Earthquake";8,2;5,7
"1994";-49,265;164,222;"Earthquake";15,5;6,1
"1994";-4,301;135,145;"Earthquake";11;6
"1994";-4,172;135,22;"Earthquake";16,6;5,5
"1994";16,413;145,603;"Earthquake";535,1;5,5
"1994";16,671;145,631;"Earthquake";592,3;5,6
"1994";39,085;15,145;"Earthquake";272,7;5,8
"1994";52,028;159,019;"Earthquake";54,6;5,7
"1994";-0,591;98,601;"Earthquake";29,7;5,6
"1994";-13,339;-69,446;"Earthquake";596;6,9
"1994";25,231;97,203;"Earthquake";9,9;6,1
"1994";35,959;21,945;"Earthquake";32,5;5,5
"1994";39,247;75,493;"Earthquake";27,5;5,5
"1994";19,244;-155,288;"Earthquake";32,8;5,6
"1994";-11,315;163,863;"Earthquake";37,7;6,1
"1994";-10,199;161,167;"Earthquake";87,5;5,5
"1994";42,762;-110,976;"Earthquake";7,9;5,8
"1994";-15,413;166,961;"Earthquake";23,3;5,5
"1994";-41,886;84,49;"Earthquake";10;5,6
"1994";-21,695;-174,153;"Earthquake";33;5,6
"1994";0,593;30,037;"Earthquake";14,2;6,2
"1994";51,808;-170,145;"Earthquake";33;5,7
"1994";66,512;-19,22;"Earthquake";10;5,5
"1994";-4,241;140,644;"Earthquake";74,7;5,6
"1994";-21,126;-174,091;"Earthquake";25,7;5,5
"1994";-18,773;169,169;"Earthquake";205,7;6,9
"1994";48,483;154,122;"Earthquake";23,5;5,5
"1994";-10,786;-128,798;"Earthquake";15;6,7
"1994";-20,553;169,361;"Earthquake";27,7;7
"1994";29,096;52,617;"Earthquake";12,9;6,1
"1994";-21,556;-113,701;"Earthquake";10;5,8
"1994";11,737;140,1;"Earthquake";25,6;5,6
"1994";-9,58;154,986;"Earthquake";37,5;5,9
"1994";-9,444;159,604;"Earthquake";10;5,8
"1994";-18,039;-178,413;"Earthquake";562,5;7,6
"1994";-17,985;-178,257;"Earthquake";590,9;6
"1994";34,22;139,167;"Earthquake";10;5,5
"1994";-6,109;150,503;"Earthquake";79,1;5,5
"1994";11,943;-86,893;"Earthquake";33;5,6
"1994";16,747;-94,273;"Earthquake";97,2;5,6
"1994";-24,26;-178,982;"Earthquake";378;5,5
"1994";-16,031;-172,26;"Earthquake";33;5,5
"1994";-15,318;-177,495;"Earthquake";394,9;5,8
"1994";-36,646;78,528;"Earthquake";10;5,7
"1994";-15,03;168,233;"Earthquake";24,6;5,6
"1994";-15,468;-173,014;"Earthquake";24,2;5,8
"1994";51,296;-178,152;"Earthquake";19,6;6,2
"1994";36,165;141,505;"Earthquake";36,8;5,5
"1994";26,188;96,867;"Earthquake";33;5,9
"1994";-17,371;167,816;"Earthquake";17,4;6,2
"1994";40,608;143,683;"Earthquake";13,3;6,4
"1994";14,72;-92,004;"Earthquake";100,1;6
"1994";23,71;126,852;"Earthquake";10,2;6,1
"1994";11,735;42,859;"Earthquake";15,5;5,9
"1994";-21,034;-174,175;"Earthquake";30,9;5,5
"1994";36,901;67,163;"Earthquake";18,5;6,1
"1994";10,816;-85,978;"Earthquake";67,7;5,8
"1994";-1,116;97,487;"Earthquake";15,1;6,1
"1994";13,963;-90,959;"Earthquake";90,8;5,5
"1994";10,241;-60,758;"Earthquake";36;6,2
"1994";-17,047;168,265;"Earthquake";206,4;6,2
"1994";-59,982;-18,55;"Earthquake";10;5,8
"1994";-4,681;153,099;"Earthquake";48,8;5,9
"1994";52,958;159,99;"Earthquake";49;5,7
"1994";-15,3;-173,356;"Earthquake";57,9;5,5
"1994";-5,485;147,094;"Earthquake";177,7;5,5
"1994";-35,731;-99,203;"Earthquake";10;5,6
"1994";-2,06;99,731;"Earthquake";27,6;5,7
"1994";-19,613;-69,792;"Earthquake";52,1;5,9
"1994";20,999;120,322;"Earthquake";32,2;5,5
"1994";-28,501;-63,096;"Earthquake";600,5;6,9
"1994";13,433;120,603;"Earthquake";70,1;5,7
"1994";-2,008;99,77;"Earthquake";20,5;6,5
"1994";-2,056;99,669;"Earthquake";28;6,1
"1994";25,068;-109,294;"Earthquake";10;5,6
"1994";-10,477;112,835;"Earthquake";18,4;7,8
"1994";-10,391;112,998;"Earthquake";42,7;5,6
"1994";3,524;-78,778;"Earthquake";9;5,8
"1994";-10,468;112,962;"Earthquake";40,3;5,6
"1994";-10,362;112,892;"Earthquake";25,9;6,6
"1994";-10,416;112,897;"Earthquake";43,5;5,9
"1994";28,736;70,07;"Earthquake";33;5,9
"1994";-10,395;113,588;"Earthquake";23,9;5,6
"1994";-10,473;112,81;"Earthquake";32,3;5,5
"1994";-10,777;113,366;"Earthquake";11,2;6,5
"1994";-10,831;113,225;"Earthquake";34,1;5,6
"1994";-10,826;113,199;"Earthquake";30,3;5,5
"1994";24,511;121,905;"Earthquake";11,4;6,4
"1994";-10,349;113,398;"Earthquake";25,9;6,1
"1994";-10,717;113,492;"Earthquake";33;5,6
"1994";-10,645;112,654;"Earthquake";39,8;5,5
"1994";28,598;129,099;"Earthquake";60;5,6
"1994";2,917;-76,057;"Earthquake";12,1;6,8
"1994";16,791;-85,89;"Earthquake";10;5,5
"1994";-13,841;-67,553;"Earthquake";631,3;8,2
"1994";-14,365;-68,439;"Earthquake";650;6,1
"1994";13,259;124,281;"Earthquake";75,9;6,2
"1994";-10,143;113,623;"Earthquake";33;5,8
"1994";41,527;88,71;"Nuclear Explosion";0;5,8
"1994";27,995;140,7;"Earthquake";28,2;5,8
"1994";40,232;53,383;"Earthquake";40,8;5,6
"1994";-3,243;135,878;"Earthquake";34;5,6
"1994";-10,555;163,063;"Earthquake";27,9;5,6
"1994";-21,071;-178,695;"Earthquake";566,6;5,6
"1994";-21,115;-178,729;"Earthquake";576,7;5,5
"1994";-5,763;131,103;"Earthquake";87,7;5,8
"1994";7,656;-82,289;"Earthquake";25,7;5,5
"1994";14,888;-97,322;"Earthquake";14,6;6,5
"1994";-16,301;-177,472;"Earthquake";413,5;5,9
"1994";10,432;125,322;"Earthquake";29;5,9
"1994";-12,154;65,67;"Earthquake";10;5,5
"1994";5,983;125,929;"Earthquake";151;5,9
"1994";-37,217;-95,101;"Earthquake";25,6;5,7
"1994";19,756;-70,924;"Earthquake";33;5,6
"1994";52,428;158,044;"Earthquake";144,7;5,9
"1994";21,514;93,981;"Earthquake";34,1;5,8
"1994";-24,09;-179,925;"Earthquake";505,6;5,6
"1994";-6,338;131,575;"Earthquake";33;6,2
"1994";52,245;174,056;"Earthquake";33;5,5
"1994";51,134;-179,294;"Earthquake";33;5,5
"1994";-55,37;-128,152;"Earthquake";10;6,2
"1994";-17,169;-176,916;"Earthquake";33;5,6
"1994";51,085;-179,172;"Earthquake";33;5,5
"1994";-13,817;-68,369;"Earthquake";597,9;5,6
"1994";24,721;95,2;"Earthquake";121,7;6,1
"1994";10,634;94,382;"Earthquake";33;5,5
"1994";-15,88;168,46;"Earthquake";33;5,5
"1994";-16,889;167,189;"Earthquake";33;5,5
"1994";-58,756;-25,538;"Earthquake";33;5,5
"1994";-21,84;-176,708;"Earthquake";179,2;5,9
"1994";-21,6;-173,768;"Earthquake";31;5,8
"1994";40,4055;-126,3028333;"Earthquake";4,972;7
"1994";-10,944;166,246;"Earthquake";151,9;5,9
"1994";41,183;21,196;"Earthquake";14;5,8
"1994";-18,462;-172,905;"Earthquake";48,7;5,6
"1994";-3,309;130,79;"Earthquake";39,1;5,5
"1994";-31,422;-111,028;"Earthquake";6,7;5,7
"1994";-21,212;173,64;"Earthquake";33;6,3
"1994";46,782;155,226;"Earthquake";12,2;5,6
"1994";-34,27;179,537;"Earthquake";33;5,6
"1994";-11,911;166,234;"Earthquake";26,4;5,6
"1994";-11,8;164,86;"Earthquake";33;5,5
"1994";0,54;126,173;"Earthquake";52,1;5,7
"1994";7,552;126,599;"Earthquake";79,4;5,6
"1994";-9,211;-108,722;"Earthquake";10;5,5
"1994";-16,048;166,69;"Earthquake";33;5,7
"1994";-31,103;-71,706;"Earthquake";40;6
"1994";-8,91;106,476;"Earthquake";33;5,7
"1994";38,82;-119,65;"Earthquake";14;5,9
"1994";38,819;-119,652;"Earthquake";11,629;5,7
"1994";-15,455;-172,99;"Earthquake";15;6
"1994";-15,118;-172,99;"Earthquake";33;5,5
"1994";-18,278;-178,475;"Earthquake";645,4;5,5
"1994";-17,849;167,805;"Earthquake";25,9;5,7
"1994";-17,745;167,682;"Earthquake";16,6;6,5
"1994";-17,768;167,83;"Earthquake";33;6,2
"1994";43,773;147,321;"Earthquake";14;8,3
"1994";43,788;147,187;"Earthquake";61,2;6,1
"1994";43,682;147,576;"Earthquake";60;5,6
"1994";43,786;147,76;"Earthquake";29,6;5,9
"1994";43,963;147,999;"Earthquake";33;5,7
"1994";43,526;147,908;"Earthquake";19,5;6,3
"1994";43,776;147,21;"Earthquake";33;5,5
"1994";43,706;147,991;"Earthquake";15,5;6,3
"1994";43,43;147,902;"Earthquake";17,7;6
"1994";43,66;147,445;"Earthquake";32,7;6
"1994";43,774;147,504;"Earthquake";34,9;6
"1994";43,983;147,292;"Earthquake";63,5;5,7
"1994";43,798;147,138;"Earthquake";37,8;5,5
"1994";23,101;121,479;"Earthquake";69,7;5,5
"1994";43,398;148,078;"Earthquake";39,7;5,8
"1994";43,686;148,088;"Earthquake";37,7;5,7
"1994";43,228;147,4;"Earthquake";53,3;5,5
"1994";43,627;147,45;"Earthquake";40,8;5,7
"1994";43,592;147,449;"Earthquake";13,2;6
"1994";43,954;147,336;"Earthquake";40;6,1
"1994";43,239;148,061;"Earthquake";32,7;5,6
"1994";-56,628;-141,923;"Earthquake";10;5,5
"1994";43,614;147,289;"Earthquake";52;5,6
"1994";41,662;88,753;"Nuclear Explosion";0;6
"1994";43,117;146,866;"Earthquake";54,5;5,5
"1994";-1,258;127,98;"Earthquake";16,6;6,8
"1994";43,905;147,916;"Earthquake";33;7,3
"1994";43,714;148,033;"Earthquake";41,3;5,9
"1994";43,861;148,063;"Earthquake";35,8;6,1
"1994";43,495;148,237;"Earthquake";43,7;5,6
"1994";43,883;147,341;"Earthquake";46,1;5,8
"1994";51,484;-173,897;"Earthquake";33;5,7
"1994";-32,1;-71,447;"Earthquake";47,1;5,8
"1994";13,765;124,538;"Earthquake";27;5,9
"1994";13,773;124,529;"Earthquake";15,7;6,4
"1994";-6,936;155,781;"Earthquake";49,2;5,5
"1994";-1,432;67,947;"Earthquake";10;5,7
"1994";5,099;118,643;"Earthquake";55,2;5,7
"1994";-10,931;166,247;"Earthquake";155,8;5,8
"1994";-9,379;-71,334;"Earthquake";591,3;6,1
"1994";-17,417;-172,027;"Earthquake";33;5,5
"1994";-57,193;157,858;"Earthquake";24,7;6,5
"1994";10,721;141,311;"Earthquake";31;5,6
"1994";-9,386;-71,335;"Earthquake";597,1;5,6
"1994";7,273;126,98;"Earthquake";41,5;5,5
"1994";43,556;147,144;"Earthquake";53,8;5,8
"1994";-5,719;154,186;"Earthquake";33,3;5,5
"1994";-15,626;-72,535;"Earthquake";120,7;5,8
"1994";-8,576;159,833;"Earthquake";49,2;5,5
"1994";-15,316;-75,294;"Earthquake";26,9;5,5
"1994";-23,422;-66,639;"Earthquake";235;6
"1994";-3,459;130,94;"Earthquake";33;5,5
"1994";1,967;120,844;"Earthquake";38,1;5,7
"1994";-23,534;-70,591;"Earthquake";36,6;6
"1994";18,136;-101,384;"Earthquake";48,1;6,5
"1994";-24,855;-179,112;"Earthquake";391;5,7
"1994";-17,477;-69,598;"Earthquake";148,2;6,3
"1994";-9,975;119,199;"Earthquake";25,9;5,6
"1995";40,701;143,549;"Earthquake";15,2;6,5
"1995";-19,634;-178,106;"Earthquake";601,4;5,6
"1995";-57,699;-65,883;"Earthquake";13,9;5,9
"1995";-56,06;-123,232;"Earthquake";10;6
"1995";-22,033;168,902;"Earthquake";29,1;5,7
"1995";-56,497;-25,319;"Earthquake";33;5,5
"1995";9,189;126,179;"Earthquake";32,4;5,8
"1995";40,246;142,175;"Earthquake";26,9;7
"1995";40,258;142,364;"Earthquake";32;6
"1995";1,459;-90,563;"Earthquake";10;5,6
"1995";35,88;141,343;"Earthquake";33,3;6
"1995";20,205;109,153;"Earthquake";33;5,5
"1995";41,934;142,484;"Earthquake";57,2;5,6
"1995";-22,18;-179,536;"Earthquake";594,3;5,6
"1995";1,142;-90,567;"Earthquake";33;5,6
"1995";44,061;147,033;"Earthquake";34,9;6
"1995";-42,423;-18,458;"Earthquake";10;5,5
"1995";10,739;-42,559;"Earthquake";10;5,8
"1995";-6,234;148,795;"Earthquake";57,8;6
"1995";-62,711;155,666;"Earthquake";10;6,4
"1995";-13,908;66,082;"Earthquake";10;5,5
"1995";6,809;-82,666;"Earthquake";11,7;6
"1995";-37,759;178,752;"Earthquake";21,1;7,1
"1995";-37,852;178,814;"Earthquake";33;5,6
"1995";-37,825;178,844;"Earthquake";33;5,9
"1995";-37,952;178,733;"Earthquake";33;5,9
"1995";41,182;142,167;"Earthquake";61,1;5,7
"1995";-37,811;178,816;"Earthquake";33;5,6
"1995";4,104;-76,622;"Earthquake";73,5;6,4
"1995";-37,969;178,591;"Earthquake";33;5,7
"1995";-29,639;-112,002;"Earthquake";10;5,6
"1995";-37,855;178,602;"Earthquake";28,3;6,5
"1995";-19,942;-68,761;"Earthquake";118,2;5,6
"1995";-10,662;165,153;"Earthquake";36,3;5,6
"1995";12,591;-81,576;"Earthquake";10,7;5,7
"1995";-5,762;-76,109;"Earthquake";22,3;5,6
"1995";59,436;-153,127;"Earthquake";110,5;5,6
"1995";-6,551;155,004;"Earthquake";33;5,6
"1995";-6,496;155,008;"Earthquake";36,9;5,7
"1995";-14,688;-175,486;"Earthquake";22,1;5,9
"1995";2,69;118,226;"Earthquake";16,7;6,1
"1995";16,562;-59,559;"Earthquake";8,1;6,2
"1995";46,121;143,484;"Earthquake";350;5,7
"1995";44,07;148,079;"Earthquake";33;5,9
"1995";-5,346;146,731;"Earthquake";217;6
"1995";52,264;159,043;"Earthquake";30,2;6
"1995";24,066;122,289;"Earthquake";33;5,7
"1995";0,698;-26,129;"Earthquake";10;5,9
"1995";-20,123;-178,77;"Earthquake";622,9;5,6
"1995";33,749;-38,623;"Earthquake";10;5,8
"1995";6,126;126,975;"Earthquake";100;5,8
"1995";-15,417;166,23;"Earthquake";27,7;5,7
"1995";-56,7;-26,733;"Earthquake";90;5,5
"1995";-15,199;-173,529;"Earthquake";21,2;7,4
"1995";-15,213;-173,421;"Earthquake";37,5;6,1
"1995";-15,216;-173,319;"Earthquake";32,8;5,5
"1995";-15,351;-173,359;"Earthquake";33;5,5
"1995";-21,612;170,083;"Earthquake";93,4;5,9
"1995";21,833;142,691;"Earthquake";267,4;6,2
"1995";52,171;159,046;"Earthquake";38,7;5,5
"1995";3,139;126,933;"Earthquake";37,9;5,6
"1995";-10,568;161,399;"Earthquake";32,1;5,7
"1995";-3,792;-76,917;"Earthquake";97;6,7
"1995";43,776;84,66;"Earthquake";33;5,5
"1995";-60,427;154,042;"Earthquake";10;6,2
"1995";1,889;128,478;"Earthquake";23,4;6,1
"1995";12,626;125,297;"Earthquake";16;7,1
"1995";12,637;125,238;"Earthquake";33;6,1
"1995";-9,897;118,915;"Earthquake";33;5,7
"1995";-15,824;-172,798;"Earthquake";33;5,6
"1995";-8,725;111,034;"Earthquake";76,5;5,9
"1995";-18,553;168,779;"Earthquake";116,7;5,9
"1995";24,987;95,294;"Earthquake";117,5;6,4
"1995";-15,42;-173,266;"Earthquake";20,5;6
"1995";43,838;148,327;"Earthquake";33;5,5
"1995";11,529;126,059;"Earthquake";35,9;5,5
"1995";11,465;125,962;"Earthquake";12;6,4
"1995";-53,973;-134,304;"Earthquake";10;5,9
"1995";-46,496;95,943;"Earthquake";10;5,5
"1995";-4,304;143,573;"Earthquake";103,9;5,5
"1995";-31,773;-71,296;"Earthquake";69,8;5,6
"1995";18,435;120,852;"Earthquake";47,9;5,8
"1995";-3,676;131,235;"Earthquake";33;5,6
"1995";-21,509;-67,98;"Earthquake";131,9;5,5
"1995";11,742;125,859;"Earthquake";32,6;5,6
"1995";32,624;69,68;"Earthquake";27,6;5,7
"1995";-55,413;-27,654;"Earthquake";33;5,7
"1995";-3,788;135,161;"Earthquake";33;5,5
"1995";-29,211;-177,589;"Earthquake";35,3;7,2
"1995";-29,117;-177,627;"Earthquake";54,4;6,1
"1995";-28,045;-178,124;"Earthquake";33;5,6
"1995";-22,608;170,593;"Earthquake";33;5,6
"1995";-53,449;9,114;"Earthquake";10;5,7
"1995";-29,415;-177,468;"Earthquake";49,4;5,5
"1995";33,972;137,127;"Earthquake";333,3;6
"1995";39,678;143,352;"Earthquake";11,3;6
"1995";4,308;62,4;"Earthquake";10;5,6
"1995";53,578;-163,74;"Earthquake";21,1;6
"1995";-24,265;-176,316;"Earthquake";19,6;5,8
"1995";21,984;99,159;"Earthquake";10,1;5,9
"1995";12,379;141,689;"Earthquake";56,4;5,5
"1995";21,966;99,196;"Earthquake";12,5;6,8
"1995";2,483;116,977;"Earthquake";33;5,5
"1995";-23,26;170,865;"Earthquake";11,4;6,5
"1995";12,324;125,058;"Earthquake";34,1;5,9
"1995";-23,23;-70,677;"Earthquake";33;6
"1995";-23,119;-70,405;"Earthquake";33;5,8
"1995";-23,432;-70,571;"Earthquake";33;5,8
"1995";-23,062;-70,588;"Earthquake";16,8;6,4
"1995";-28,281;-69,239;"Earthquake";104,4;5,8
"1995";-22,954;-70,403;"Earthquake";33;5,7
"1995";52,839;152,88;"Earthquake";528,6;5,6
"1995";-16,255;177,893;"Earthquake";33;5,7
"1995";-22,563;-10,778;"Earthquake";10;5,6
"1995";44,376;147,271;"Earthquake";74,8;5,5
"1995";-59,378;-151,161;"Earthquake";10;5,7
"1995";4,041;143,77;"Earthquake";12,6;6,2
"1995";-23,208;169,147;"Earthquake";10;5,5
"1995";-23,097;-70,151;"Earthquake";35;5,5
"1995";-23,199;170,813;"Earthquake";15,9;5,5
"1995";-2,827;138,474;"Earthquake";33;5,5
"1995";-3,484;149,13;"Earthquake";33;5,5
"1995";0,042;123,235;"Earthquake";144,4;5,9
"1995";-16,422;-172,891;"Earthquake";33;5,6
"1995";14,943;-94,253;"Earthquake";12,4;6
"1995";-56,202;-122,267;"Earthquake";10;5,9
"1995";-56,222;-122,419;"Earthquake";10;6,3
"1995";-9,126;67,322;"Earthquake";10;5,6
"1995";-20,135;-69,323;"Earthquake";75;5,9
"1995";0,986;-101,452;"Earthquake";10;5,6
"1995";-21,721;-179,347;"Earthquake";599,8;5,6
"1995";38,063;30,134;"Earthquake";33;6,4
"1995";29,311;139,04;"Earthquake";430,8;6,1
"1995";-58,767;-25,128;"Earthquake";33;5,6
"1995";-15,221;-174,934;"Earthquake";33;6,1
"1995";-2,75;-77,881;"Earthquake";24,4;7
"1995";-2,614;-77,777;"Earthquake";33;5,6
"1995";-2,778;-77,851;"Earthquake";16,7;6,5
"1995";-30,715;-71,937;"Earthquake";37,4;5,7
"1995";-19,381;-173,416;"Earthquake";33;5,5
"1995";1,909;127,417;"Earthquake";114,6;5,6
"1995";52,711;172,412;"Earthquake";27;5,9
"1995";18,881;-104,37;"Earthquake";33;5,8
"1995";65,17;-148,57;"Earthquake";9;6
"1995";65,17;-148,565;"Earthquake";9,1;5,8
"1995";-20,002;-175,921;"Earthquake";197,8;6,4
"1995";34,072;139,08;"Earthquake";33;5,9
"1995";-2,045;101,436;"Earthquake";33;6,8
"1995";-2,775;-77,823;"Earthquake";12,3;5,8
"1995";41,048;72,153;"Earthquake";14,8;5,7
"1995";-7,472;156,275;"Earthquake";20,2;5,7
"1995";-56,057;-144,213;"Earthquake";10;5,6
"1995";-21,474;170,176;"Earthquake";104,8;6,3
"1995";19,055;-104,205;"Earthquake";33;8
"1995";18,81;-104,017;"Earthquake";16,1;6
"1995";-23,01;-70,466;"Earthquake";32,2;5,6
"1995";-35,288;-106,266;"Earthquake";8,4;6
"1995";-28,906;-71,417;"Earthquake";19,9;6,7
"1995";28,179;130,052;"Earthquake";33;5,7
"1995";-9,789;159,701;"Earthquake";12,9;5,8
"1995";-6,727;130,29;"Earthquake";104,5;5,6
"1995";-4,92;103,22;"Earthquake";36,2;6,3
"1995";-55,284;-29,24;"Earthquake";33;5,7
"1995";52,231;-170,801;"Earthquake";33;5,5
"1995";-24,527;-176,4;"Earthquake";33;5,8
"1995";1,833;95,05;"Earthquake";33;6,9
"1995";1,29;121,678;"Earthquake";19,8;6
"1995";-3,755;151,406;"Earthquake";33;5,7
"1995";10,16;-104;"Earthquake";10;6,6
"1995";44,505;149,237;"Earthquake";18,1;6,6
"1995";44,498;149,375;"Earthquake";33;5,5
"1995";44,494;149,439;"Earthquake";33;5,6
"1995";44,663;149,3;"Earthquake";33;7,9
"1995";44,921;148,989;"Earthquake";33;5,5
"1995";44,452;149,314;"Earthquake";33;5,8
"1995";44,761;150,208;"Earthquake";33;5,7
"1995";44,956;150,674;"Earthquake";33;6,4
"1995";44,735;150,061;"Earthquake";33;5,6
"1995";44,541;150,015;"Earthquake";33;5,9
"1995";44,669;150,301;"Earthquake";33;5,6
"1995";44,618;150,485;"Earthquake";33;5,5
"1995";44,546;149,49;"Earthquake";33;5,6
"1995";44,305;149,851;"Earthquake";33;5,7
"1995";44,69;150,309;"Earthquake";33;5,9
"1995";44,457;149,722;"Earthquake";33;5,7
"1995";44,791;149,64;"Earthquake";33;5,5
"1995";44,727;150,033;"Earthquake";33;6,5
"1995";-15,511;167,509;"Earthquake";100;5,6
"1995";-9,027;124,67;"Earthquake";33;6,4
"1995";1,599;127,331;"Earthquake";99,1;5,8
"1995";39,44;40,153;"Earthquake";14,9;5,8
"1995";44,356;149,334;"Earthquake";33;5,5
"1995";44,31;149,317;"Earthquake";33;5,9
"1995";-20,034;168,806;"Earthquake";15,5;5,9
"1995";34,795;24,103;"Earthquake";33;5,6
"1995";44,907;149,527;"Earthquake";27,7;6
"1995";72,644;3,488;"Earthquake";10;5,5
"1995";44,73;150,328;"Earthquake";33;5,5
"1995";44,351;149,742;"Earthquake";16;6,4
"1995";44,231;149,801;"Earthquake";33;6,2
"1995";-21,513;-178,077;"Earthquake";412,5;6,2
"1995";18,926;-105,471;"Earthquake";20;6,4
"1995";-6,224;26,714;"Earthquake";10;5,7
"1995";18,718;-105,534;"Earthquake";28;5,8
"1995";18,583;-105,517;"Earthquake";20,3;6,1
"1996";-20,391;-174,234;"Earthquake";33;6
"1996";0,729;119,931;"Earthquake";24;7,9
"1996";0,523;119,838;"Earthquake";33;5,6
"1996";53,826;159,586;"Earthquake";33;6,6
"1996";0,692;119,912;"Earthquake";33;5,5
"1996";0,633;119,896;"Earthquake";33;5,5
"1996";-55,574;-27,072;"Earthquake";33;5,5
"1996";45,354;151,018;"Earthquake";33;5,5
"1996";-24,197;-178,844;"Earthquake";389,5;5,7
"1996";-6,921;155,843;"Earthquake";42,8;5,6
"1996";53,304;142,738;"Earthquake";7,8;5,6
"1996";45,381;150,191;"Earthquake";33;5,5
"1996";-6,129;133,564;"Earthquake";38,4;5,9
